,base,clouds,cod,coord,dt,id,main,message,name,rain,sys,visibility,weather,wind
557,stations,{'all': 40},200,"{'lon': -110.01, 'lat': 27.52}",1521668400.0,4013704.0,"{'temp': 91.4, 'pressure': 1009, 'humidity': 16, 'temp_min': 91.4, 'temp_max': 91.4}",,Laguna,,"{'type': 1, 'id': 3975, 'message': 0.0035, 'country': 'MX', 'sunrise': 1521638497, 'sunset': 1521682345}",16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 10.29, 'deg': 280}"
558,stations,{'all': 0},200,"{'lon': -34.84, 'lat': -6.97}",1521669600.0,3404558.0,"{'temp': 80.6, 'pressure': 1012, 'humidity': 74, 'temp_min': 80.6, 'temp_max': 80.6}",,Cabedelo,,"{'type': 1, 'id': 4516, 'message': 0.0031, 'country': 'BR', 'sunrise': 1521620594, 'sunset': 1521664144}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 10.29, 'deg': 100}"
559,stations,{'all': 0},200,"{'lon': 46.49, 'lat': 34.8}",1521669300.0,130245.0,"{'temp': 44.6, 'pressure': 1020, 'humidity': 52, 'temp_min': 44.6, 'temp_max': 44.6}",,Javanrud,,"{'type': 1, 'id': 7025, 'message': 0.0036, 'country': 'IR', 'sunrise': 1521600925, 'sunset': 1521644821}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.61, 'deg': 39.0023}"
560,,,404,,,,,city not found,,,,,,
561,stations,{'all': 0},200,"{'lon': 59.53, 'lat': 22.57}",1521672982.0,286245.0,"{'temp': 74.35, 'pressure': 992.74, 'humidity': 93, 'temp_min': 74.35, 'temp_max': 74.35, 'sea_level': 1023.64, 'grnd_level': 992.74}",,Sur,,"{'message': 0.0032, 'country': 'OM', 'sunrise': 1521597862, 'sunset': 1521641613}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 6.76, 'deg': 236.002}"
562,stations,{'all': 20},200,"{'lon': 12.98, 'lat': 31.45}",1521672983.0,2214827.0,"{'temp': 54.19, 'pressure': 964.13, 'humidity': 71, 'temp_min': 54.19, 'temp_max': 54.19, 'sea_level': 1020.35, 'grnd_level': 964.13}",,Mizdah,,"{'message': 0.0035, 'country': 'LY', 'sunrise': 1521608981, 'sunset': 1521652843}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 8.99, 'deg': 347.002}"
563,stations,{'all': 44},200,"{'lon': 6.4, 'lat': 9.68}",1521672983.0,2330100.0,"{'temp': 74.85, 'pressure': 990.06, 'humidity': 84, 'temp_min': 74.85, 'temp_max': 74.85, 'sea_level': 1022.34, 'grnd_level': 990.06}",,Bako,{'3h': 0.185},"{'message': 0.0033, 'country': 'NG', 'sunrise': 1521610653, 'sunset': 1521654307}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 3.4, 'deg': 160.502}"
564,stations,{'all': 0},200,"{'lon': -87.99, 'lat': 31.44}",1521672983.0,4069458.0,"{'temp': 59.64, 'pressure': 1028.49, 'humidity': 35, 'temp_min': 59.64, 'temp_max': 59.64, 'sea_level': 1034.25, 'grnd_level': 1028.49}",,Wagar,,"{'message': 0.0043, 'country': 'US', 'sunrise': 1521633192, 'sunset': 1521677087}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 8.1, 'deg': 323.002}"
565,stations,{'all': 1},200,"{'lon': -147.72, 'lat': 64.84}",1521669480.0,5861897.0,"{'temp': 19.4, 'pressure': 1037, 'humidity': 62, 'temp_min': 19.4, 'temp_max': 19.4}",,Fairbanks,,"{'type': 1, 'id': 63, 'message': 0.0035, 'country': 'US', 'sunrise': 1521647001, 'sunset': 1521692019}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.36, 'deg': 210}"
566,stations,{'all': 20},200,"{'lon': 131.29, 'lat': 31.5}",1521669600.0,1895695.0,"{'temp': 44.47, 'pressure': 1007, 'humidity': 75, 'temp_min': 42.8, 'temp_max': 46.4}",,Kushima,,"{'type': 1, 'id': 7549, 'message': 0.0156, 'country': 'JP', 'sunrise': 1521580611, 'sunset': 1521624436}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 11.41, 'deg': 260}"
567,stations,{'all': 0},200,"{'lon': 29.75, 'lat': 70.07}",1521670800.0,777073.0,"{'temp': 9.54, 'pressure': 995, 'humidity': 92, 'temp_min': 8.6, 'temp_max': 10.4}",,Vadso,,"{'type': 1, 'id': 5304, 'message': 0.0039, 'country': 'NO', 'sunrise': 1521604314, 'sunset': 1521649570}",600.0,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",{'speed': 1.12}
568,,,404,,,,,city not found,,,,,,
569,stations,{'all': 88},200,"{'lon': 35.58, 'lat': 6.99}",1521672985.0,330534.0,"{'temp': 62.34, 'pressure': 869.77, 'humidity': 84, 'temp_min': 62.34, 'temp_max': 62.34, 'sea_level': 1022.99, 'grnd_level': 869.77}",,Mizan Teferi,,"{'message': 0.0037, 'country': 'ET', 'sunrise': 1521603661, 'sunset': 1521647294}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.51, 'deg': 63.5023}"
570,stations,{'all': 5},200,"{'lon': -105.62, 'lat': 28.39}",1521668400.0,3996234.0,"{'temp': 87.8, 'pressure': 1017, 'humidity': 12, 'temp_min': 87.8, 'temp_max': 87.8}",,Lazaro Cardenas,,"{'type': 1, 'id': 3971, 'message': 0.0037, 'country': 'MX', 'sunrise': 1521637439, 'sunset': 1521681298}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 10.29, 'deg': 90}"
571,stations,{'all': 0},200,"{'lon': 126.98, 'lat': 37.57}",1521671400.0,1835848.0,"{'temp': 33.08, 'pressure': 1015, 'humidity': 74, 'temp_min': 30.2, 'temp_max': 35.6}",,Seoul,,"{'type': 1, 'id': 7668, 'message': 0.0046, 'country': 'KR', 'sunrise': 1521581609, 'sunset': 1521625514}",10000.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 4.7, 'deg': 310}"
572,stations,{'all': 12},200,"{'lon': 113.28, 'lat': 46.68}",1521672986.0,2032614.0,"{'temp': 25.53, 'pressure': 906.98, 'humidity': 65, 'temp_min': 25.53, 'temp_max': 25.53, 'sea_level': 1032.63, 'grnd_level': 906.98}",,Baruun-Urt,,"{'message': 0.0032, 'country': 'MN', 'sunrise': 1521584821, 'sunset': 1521628891}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 4.97, 'deg': 357.502}"
573,,,404,,,,,city not found,,,,,,
574,stations,{'all': 0},200,"{'lon': 6.14, 'lat': 60.37}",1521672987.0,3144110.0,"{'temp': 26.47, 'pressure': 952.05, 'humidity': 87, 'temp_min': 26.47, 'temp_max': 26.47, 'sea_level': 1020.35, 'grnd_level': 952.05}",,Norheimsund,,"{'message': 0.0056, 'country': 'NO', 'sunrise': 1521610287, 'sunset': 1521654876}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.72, 'deg': 52.0023}"
575,stations,{'all': 0},200,"{'lon': 5.51, 'lat': 45.53}",1521671400.0,3006201.0,"{'temp': 34.16, 'pressure': 1022, 'humidity': 72, 'temp_min': 32, 'temp_max': 37.4}",,Le Passage,,"{'type': 1, 'id': 5572, 'message': 0.0056, 'country': 'FR', 'sunrise': 1521610663, 'sunset': 1521654766}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",{'speed': 2.24}
576,stations,{'all': 24},200,"{'lon': 40.71, 'lat': 7.14}",1521672988.0,336454.0,"{'temp': 57.39, 'pressure': 848.45, 'humidity': 79, 'temp_min': 57.39, 'temp_max': 57.39, 'sea_level': 1024.57, 'grnd_level': 848.45}",,Ginir,,"{'message': 0.0049, 'country': 'ET', 'sunrise': 1521602430, 'sunset': 1521646063}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.73, 'deg': 200.002}"
577,stations,{'all': 20},200,"{'lon': -78.36, 'lat': 26.61}",1521669600.0,3572189.0,"{'temp': 75.2, 'pressure': 1014, 'humidity': 60, 'temp_min': 75.2, 'temp_max': 75.2}",,Freetown,,"{'type': 1, 'id': 4077, 'message': 0.0038, 'country': 'BS', 'sunrise': 1521630912, 'sunset': 1521674741}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 14.99, 'deg': 300}"
578,stations,{'all': 20},200,"{'lon': -115.79, 'lat': 60.82}",1521669600.0,5972762.0,"{'temp': -2.21, 'pressure': 1034, 'humidity': 70, 'temp_min': -2.21, 'temp_max': -2.21}",,Hay River,,"{'type': 1, 'id': 3530, 'message': 0.0034, 'country': 'CA', 'sunrise': 1521639476, 'sunset': 1521684203}",24140.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 8.05, 'deg': 20}"
579,stations,{'all': 80},200,"{'lon': -173.98, 'lat': -18.65}",1521669600.0,4032420.0,"{'temp': 84.2, 'pressure': 1009, 'humidity': 74, 'temp_min': 84.2, 'temp_max': 84.2}",,Neiafu,,"{'type': 1, 'id': 8332, 'message': 0.0032, 'country': 'TO', 'sunrise': 1521654016, 'sunset': 1521697484}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 5.82, 'deg': 20}"
580,stations,{'all': 40},200,"{'lon': -52.27, 'lat': -23.8}",1521669600.0,3464219.0,"{'temp': 75.2, 'pressure': 1011, 'humidity': 83, 'temp_min': 75.2, 'temp_max': 75.2}",,Engenheiro Beltrao,,"{'type': 1, 'id': 4533, 'message': 0.0035, 'country': 'BR', 'sunrise': 1521624810, 'sunset': 1521668277}",10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]","{'speed': 2.24, 'deg': 350}"
581,stations,{'all': 20},200,"{'lon': -63.6, 'lat': 50.23}",1521669600.0,5972291.0,"{'temp': 26.6, 'pressure': 1018, 'humidity': 79, 'temp_min': 26.6, 'temp_max': 26.6}",,Havre-Saint-Pierre,,"{'type': 1, 'id': 3785, 'message': 0.0039, 'country': 'CA', 'sunrise': 1521627170, 'sunset': 1521671433}",14484.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 8.05, 'deg': 270}"
582,stations,{'all': 0},200,"{'lon': 48.18, 'lat': 30.43}",1521669600.0,127319.0,"{'temp': 70.81, 'pressure': 1012, 'humidity': 46, 'temp_min': 69.8, 'temp_max': 71.6}",,Khorramshahr,,"{'type': 1, 'id': 7012, 'message': 0.0038, 'country': 'IR', 'sunrise': 1521600546, 'sunset': 1521644384}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.7, 'deg': 270}"
583,stations,{'all': 0},200,"{'lon': 37.99, 'lat': 2.34}",1521672990.0,187585.0,"{'temp': 68.5, 'pressure': 947.51, 'humidity': 93, 'temp_min': 68.5, 'temp_max': 68.5, 'sea_level': 1025.01, 'grnd_level': 947.51}",,Marsabit,,"{'message': 0.0075, 'country': 'KE', 'sunrise': 1521603095, 'sunset': 1521646699}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.41, 'deg': 154.002}"
584,stations,{'all': 8},200,"{'lon': 57.08, 'lat': 60.4}",1521672991.0,542184.0,"{'temp': -2.29, 'pressure': 997.85, 'humidity': 71, 'temp_min': -2.29, 'temp_max': -2.29, 'sea_level': 1025.42, 'grnd_level': 997.85}",,Krasnovishersk,,"{'message': 0.0038, 'country': 'RU', 'sunrise': 1521598087, 'sunset': 1521642630}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 5.97, 'deg': 14.5023}"
585,stations,{'all': 0},200,"{'lon': 77.98, 'lat': 45.25}",1521672991.0,1517637.0,"{'temp': 40.42, 'pressure': 956.75, 'humidity': 68, 'temp_min': 40.42, 'temp_max': 40.42, 'sea_level': 1025.54, 'grnd_level': 956.75}",,Ushtobe,,"{'message': 0.0035, 'country': 'KZ', 'sunrise': 1521593296, 'sunset': 1521637354}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.73, 'deg': 83.5023}"
586,stations,{'all': 44},200,"{'lon': 31.88, 'lat': 49.23}",1521672991.0,693457.0,"{'temp': 21.3, 'pressure': 1013, 'humidity': 83, 'temp_min': 21.3, 'temp_max': 21.3, 'sea_level': 1030.16, 'grnd_level': 1013}",,Smila,,"{'message': 0.003, 'country': 'UA', 'sunrise': 1521604302, 'sunset': 1521648479}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 10.67, 'deg': 292.502}"
587,stations,{'all': 40},200,"{'lon': -60.67, 'lat': 2.82}",1521669600.0,3664980.0,"{'temp': 93.2, 'pressure': 1007, 'humidity': 46, 'temp_min': 93.2, 'temp_max': 93.2}",,Boa Vista,,"{'type': 1, 'id': 4465, 'message': 0.004, 'country': 'BR', 'sunrise': 1521626766, 'sunset': 1521670376}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 5.82, 'deg': 150}"
588,,,404,,,,,city not found,,,,,,
589,stations,{'all': 1},200,"{'lon': -79.87, 'lat': 47.82}",1521669600.0,5948844.0,"{'temp': 26.6, 'pressure': 1020, 'humidity': 58, 'temp_min': 26.6, 'temp_max': 26.6}",,Englehart,,"{'type': 1, 'id': 3646, 'message': 0.0038, 'country': 'CA', 'sunrise': 1521631100, 'sunset': 1521675307}",14484.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 10.29, 'deg': 20}"
590,stations,{'all': 12},200,"{'lon': -151.02, 'lat': -16.7}",1521672993.0,4034496.0,"{'temp': 82.14, 'pressure': 1022.25, 'humidity': 100, 'temp_min': 82.14, 'temp_max': 82.14, 'sea_level': 1023.47, 'grnd_level': 1022.25}",,Fare,{'3h': 0.175},"{'message': 0.0035, 'country': 'PF', 'sunrise': 1521648500, 'sunset': 1521691984}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 10.22, 'deg': 59.0023}"
591,stations,{'all': 75},200,"{'lon': -91.37, 'lat': 14.29}",1521669600.0,3591093.0,"{'temp': 91.4, 'pressure': 1011, 'humidity': 46, 'temp_min': 91.4, 'temp_max': 91.4}",,Tiquisate,,"{'type': 1, 'id': 4180, 'message': 0.0036, 'country': 'GT', 'sunrise': 1521634091, 'sunset': 1521677793}",9000.0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]","{'speed': 11.41, 'deg': 240}"
592,stations,{'all': 0},200,"{'lon': 4.24, 'lat': 48.95}",1521671400.0,2995603.0,"{'temp': 31.01, 'pressure': 1027, 'humidity': 80, 'temp_min': 30.2, 'temp_max': 32}",,Saint-Pierre,,"{'type': 1, 'id': 5604, 'message': 0.0038, 'country': 'FR', 'sunrise': 1521610929, 'sunset': 1521655115}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.7, 'deg': 310}"
593,stations,{'all': 48},200,"{'lon': 161.92, 'lat': -10.46}",1521672994.0,2178753.0,"{'temp': 81.15, 'pressure': 1013.25, 'humidity': 100, 'temp_min': 81.15, 'temp_max': 81.15, 'sea_level': 1016.14, 'grnd_level': 1013.25}",,Kirakira,{'3h': 0.355},"{'message': 0.0029, 'country': 'SB', 'sunrise': 1521573379, 'sunset': 1521616930}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 11.68, 'deg': 325.502}"
594,stations,{'all': 20},200,"{'lon': -10.05, 'lat': 5.88}",1521669600.0,2278158.0,"{'temp': 80.6, 'pressure': 1012, 'humidity': 88, 'temp_min': 80.6, 'temp_max': 80.6}",,Buchanan,,"{'type': 1, 'id': 6130, 'message': 0.0033, 'country': 'LR', 'sunrise': 1521614612, 'sunset': 1521658240}",10000.0,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]","{'speed': 4.18, 'deg': 254.502}"
595,stations,{'all': 0},200,"{'lon': 67.33, 'lat': 29.87}",1521672995.0,1171757.0,"{'temp': 32.73, 'pressure': 836.29, 'humidity': 74, 'temp_min': 32.73, 'temp_max': 32.73, 'sea_level': 1025.78, 'grnd_level': 836.29}",,Mach,,"{'message': 0.0033, 'country': 'PK', 'sunrise': 1521595957, 'sunset': 1521639783}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.62, 'deg': 299.002}"
596,stations,{'all': 24},200,"{'lon': 70.83, 'lat': 66.83}",1521672996.0,1486321.0,"{'temp': -15.2, 'pressure': 1025.33, 'humidity': 46, 'temp_min': -15.2, 'temp_max': -15.2, 'sea_level': 1026.64, 'grnd_level': 1025.33}",,Yar-Sale,,"{'message': 0.003, 'country': 'RU', 'sunrise': 1521594618, 'sunset': 1521639530}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 6.64, 'deg': 313.502}"
597,stations,{'all': 5},200,"{'lon': -99.88, 'lat': 16.86}",1521668400.0,3533462.0,"{'temp': 82.4, 'pressure': 1010, 'humidity': 74, 'temp_min': 82.4, 'temp_max': 82.4}",,Acapulco,,"{'type': 1, 'id': 3965, 'message': 0.0031, 'country': 'MX', 'sunrise': 1521636122, 'sunset': 1521679849}",12874.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 6.93, 'deg': 270}"
598,stations,{'all': 80},200,"{'lon': 117.47, 'lat': 0.12}",1521673002.0,1648186.0,"{'temp': 76.29, 'pressure': 1020.63, 'humidity': 100, 'temp_min': 76.29, 'temp_max': 76.29, 'sea_level': 1023.43, 'grnd_level': 1020.63}",,Bontang,{'3h': 0.19},"{'message': 0.0037, 'country': 'ID', 'sunrise': 1521584029, 'sunset': 1521627621}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 7.2, 'deg': 298.502}"
599,stations,{'all': 0},200,"{'lon': 135.8, 'lat': 62.22}",1521673004.0,2024626.0,"{'temp': -5.93, 'pressure': 1003.36, 'humidity': 56, 'temp_min': -5.93, 'temp_max': -5.93, 'sea_level': 1030.12, 'grnd_level': 1003.36}",,Dzhebariki-Khaya,,"{'message': 0.0037, 'country': 'RU', 'sunrise': 1521579195, 'sunset': 1521623751}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.95, 'deg': 143.002}"
600,stations,{'all': 64},200,"{'lon': -44.46, 'lat': -18.36}",1521673004.0,3465512.0,"{'temp': 77.01, 'pressure': 952.62, 'humidity': 77, 'temp_min': 77.01, 'temp_max': 77.01, 'sea_level': 1023.15, 'grnd_level': 952.62}",,Corinto,,"{'message': 0.003, 'country': 'BR', 'sunrise': 1521622926, 'sunset': 1521666418}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.61, 'deg': 69.0023}"
601,stations,{'all': 48},200,"{'lon': 78.7, 'lat': 67.47}",1521673005.0,1489853.0,"{'temp': -17.95, 'pressure': 1019.98, 'humidity': 52, 'temp_min': -17.95, 'temp_max': -17.95, 'sea_level': 1023.96, 'grnd_level': 1019.98}",,Tazovskiy,,"{'message': 0.004, 'country': 'RU', 'sunrise': 1521592712, 'sunset': 1521637663}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 6.64, 'deg': 338.002}"
602,stations,{'all': 0},200,"{'lon': 77.78, 'lat': 64.92}",1521673005.0,1490085.0,"{'temp': -21.73, 'pressure': 1018.84, 'humidity': 63, 'temp_min': -21.73, 'temp_max': -21.73, 'sea_level': 1024, 'grnd_level': 1018.84}",,Tarko-Sale,,"{'message': 0.0034, 'country': 'RU', 'sunrise': 1521593016, 'sunset': 1521637786}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.52, 'deg': 315.502}"
603,stations,{'all': 0},200,"{'lon': 121.18, 'lat': 31.87}",1521673005.0,1801200.0,"{'temp': 43.3, 'pressure': 1032.79, 'humidity': 92, 'temp_min': 43.3, 'temp_max': 43.3, 'sea_level': 1033.53, 'grnd_level': 1032.79}",,Haimen,,"{'message': 0.0028, 'country': 'CN', 'sunrise': 1521583033, 'sunset': 1521626866}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.62, 'deg': 285.502}"
604,stations,{'all': 92},200,"{'lon': -46.02, 'lat': -1.2}",1521673006.0,3402648.0,"{'temp': 80.34, 'pressure': 1024.52, 'humidity': 87, 'temp_min': 80.34, 'temp_max': 80.34, 'sea_level': 1024.85, 'grnd_level': 1024.52}",,Carutapera,,"{'message': 0.0042, 'country': 'BR', 'sunrise': 1521623262, 'sunset': 1521666846}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 7.2, 'deg': 43.0023}"
605,stations,{'all': 8},200,"{'lon': 135.83, 'lat': 46.45}",1521673006.0,2013279.0,"{'temp': 28.32, 'pressure': 960.56, 'humidity': 59, 'temp_min': 28.32, 'temp_max': 28.32, 'sea_level': 1029.19, 'grnd_level': 960.56}",,Vostok,,"{'message': 0.0038, 'country': 'RU', 'sunrise': 1521579419, 'sunset': 1521623471}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 2.73, 'deg': 132.502}"
606,stations,{'all': 0},200,"{'lon': 120.88, 'lat': 53.86}",1521673006.0,2027806.0,"{'temp': 23.37, 'pressure': 925.46, 'humidity': 62, 'temp_min': 23.37, 'temp_max': 23.37, 'sea_level': 1021.37, 'grnd_level': 925.46}",,Amazar,,"{'message': 0.0036, 'country': 'RU', 'sunrise': 1521582917, 'sunset': 1521627163}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.96, 'deg': 253.502}"
607,stations,{'all': 40},200,"{'lon': 102.28, 'lat': 16.97}",1521669600.0,1606323.0,"{'temp': 68, 'pressure': 1012, 'humidity': 77, 'temp_min': 68, 'temp_max': 68}",,Si Bun Ruang,,"{'type': 1, 'id': 7963, 'message': 0.0038, 'country': 'TH', 'sunrise': 1521587629, 'sunset': 1521631325}",9000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 4.7, 'deg': 60}"
608,stations,{'all': 32},200,"{'lon': 115.72, 'lat': -33.28}",1521673008.0,2077454.0,"{'temp': 69.54, 'pressure': 1006.2, 'humidity': 89, 'temp_min': 69.54, 'temp_max': 69.54, 'sea_level': 1020.56, 'grnd_level': 1006.2}",,Australind,,"{'message': 0.0027, 'country': 'AU', 'sunrise': 1521584486, 'sunset': 1521627973}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 7.09, 'deg': 233.502}"
609,,,404,,,,,city not found,,,,,,
610,stations,{'all': 90},200,"{'lon': 87, 'lat': 55.03}",1521671400.0,1485284.0,"{'temp': 21.2, 'pressure': 1013, 'humidity': 92, 'temp_min': 21.2, 'temp_max': 21.2}",,Zelenogorskiy,,"{'type': 1, 'id': 7280, 'message': 0.0117, 'country': 'RU', 'sunrise': 1521591017, 'sunset': 1521635325}",2000.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 2.24, 'deg': 140}"
611,stations,{'all': 90},200,"{'lon': 127.87, 'lat': 26.35}",1521669600.0,1863495.0,"{'temp': 58.41, 'pressure': 1014, 'humidity': 58, 'temp_min': 57.2, 'temp_max': 59}",,Gushikawa,,"{'type': 1, 'id': 7625, 'message': 0.0089, 'country': 'JP', 'sunrise': 1521581456, 'sunset': 1521625227}",16093.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]","{'speed': 12.75, 'deg': 290}"
612,stations,{'all': 20},200,"{'lon': -52.1, 'lat': -32.03}",1521668700.0,3451138.0,"{'temp': 68, 'pressure': 1016, 'humidity': 64, 'temp_min': 68, 'temp_max': 68}",,Rio Grande,,"{'type': 1, 'id': 4554, 'message': 0.0032, 'country': 'BR', 'sunrise': 1521624781, 'sunset': 1521668215}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 6.93, 'deg': 180}"
